metric,value,note
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
date_end,0.0,See date_coverage_base.csv for latest timestamp
