user_id,n_touchpoints,channel_sequence,first_touch_channel,first_touch_campaign,last_touch_channel,last_touch_campaign,converted_any_yes,last_touch_yes,n_conversion_events,first_conversion_rank,any_yes_before_last,multiple_yes_events,journey_start,journey_end,all_campaigns_ordered
92555,2,Email -> Email,Email,Winter Sale,Email,Winter Sale,1,0,1,1.0,1,0,2025-02-10 21:18:00,2025-02-10 23:52:00,"Winter Sale, Winter Sale"
92565,4,Search Ads -> Referral -> Referral -> Direct Traffic,Search Ads,New Product Launch,Direct Traffic,-,1,1,4,1.0,1,1,2025-02-10 06:03:00,2025-02-11 08:51:00,"New Product Launch, Winter Sale, Retargeting, -"
92621,4,Referral -> Direct Traffic -> Social Media -> Direct Traffic,Referral,New Product Launch,Direct Traffic,-,1,1,3,2.0,1,1,2025-02-10 03:27:00,2025-02-10 16:05:00,"New Product Launch, -, Retargeting, -"
92642,2,Social Media -> Email,Social Media,-,Email,Retargeting,1,1,2,1.0,1,1,2025-02-10 15:11:00,2025-02-11 19:34:00,"-, Retargeting"
92646,1,Social Media,Social Media,Retargeting,Social Media,Retargeting,0,0,0,,0,0,2025-02-11 19:53:00,2025-02-11 19:53:00,Retargeting
92673,5,Referral -> Direct Traffic -> Display Ads -> Social Media -> Referral,Referral,Retargeting,Referral,Retargeting,1,0,3,2.0,1,1,2025-02-10 12:05:00,2025-02-11 22:49:00,"Retargeting, -, New Product Launch, Retargeting, Retargeting"
92692,2,Display Ads -> Display Ads,Display Ads,Winter Sale,Display Ads,Discount Offer,1,1,2,1.0,1,1,2025-02-10 14:20:00,2025-02-10 22:34:00,"Winter Sale, Discount Offer"
92698,3,Social Media -> Referral -> Direct Traffic,Social Media,Retargeting,Direct Traffic,-,1,1,1,3.0,0,0,2025-02-10 18:54:00,2025-02-11 11:46:00,"Retargeting, New Product Launch, -"
92699,2,Referral -> Social Media,Referral,Brand Awareness,Social Media,Retargeting,1,1,1,2.0,0,0,2025-02-10 03:04:00,2025-02-11 04:06:00,"Brand Awareness, Retargeting"
92785,3,Email -> Referral -> Email,Email,-,Email,New Product Launch,1,0,1,1.0,1,0,2025-02-10 02:31:00,2025-02-11 09:38:00,"-, Brand Awareness, New Product Launch"
92799,2,Direct Traffic -> Social Media,Direct Traffic,-,Social Media,-,1,0,1,1.0,1,0,2025-02-10 04:42:00,2025-02-10 23:47:00,"-, -"
92808,3,Direct Traffic -> Referral -> Display Ads,Direct Traffic,-,Display Ads,Winter Sale,1,1,1,3.0,0,0,2025-02-10 11:15:00,2025-02-11 06:14:00,"-, Brand Awareness, Winter Sale"
92904,4,Display Ads -> Email -> Direct Traffic -> Direct Traffic,Display Ads,-,Direct Traffic,-,1,1,3,1.0,1,1,2025-02-10 21:31:00,2025-02-11 20:43:00,"-, New Product Launch, -, -"
92914,4,Email -> Email -> Social Media -> Search Ads,Email,New Product Launch,Search Ads,Brand Awareness,1,1,3,1.0,1,1,2025-02-10 00:39:00,2025-02-11 16:14:00,"New Product Launch, Retargeting, Winter Sale, Brand Awareness"
92921,1,Search Ads,Search Ads,New Product Launch,Search Ads,New Product Launch,1,1,1,1.0,0,0,2025-02-11 02:46:00,2025-02-11 02:46:00,New Product Launch
92972,2,Referral -> Referral,Referral,New Product Launch,Referral,Retargeting,1,0,1,1.0,1,0,2025-02-10 21:59:00,2025-02-11 03:48:00,"New Product Launch, Retargeting"
92974,5,Referral -> Email -> Social Media -> Social Media -> Social Media,Referral,New Product Launch,Social Media,Retargeting,1,0,2,3.0,1,1,2025-02-10 01:00:00,2025-02-11 23:27:00,"New Product Launch, Discount Offer, Retargeting, Discount Offer, Retargeting"
92988,7,Social Media -> Display Ads -> Display Ads -> Referral -> Search Ads -> Direct Traffic -> Referral,Social Media,New Product Launch,Referral,Retargeting,1,1,2,2.0,1,1,2025-02-10 06:24:00,2025-02-11 23:03:00,"New Product Launch, Discount Offer, Discount Offer, New Product Launch, -, -, Retargeting"
92989,6,Search Ads -> Social Media -> Referral -> Email -> Display Ads -> Social Media,Search Ads,Brand Awareness,Social Media,Retargeting,1,1,3,1.0,1,1,2025-02-10 10:58:00,2025-02-11 17:33:00,"Brand Awareness, Discount Offer, Brand Awareness, Retargeting, Discount Offer, Retargeting"
93007,6,Referral -> Display Ads -> Display Ads -> Referral -> Display Ads -> Referral,Referral,Discount Offer,Referral,Winter Sale,1,0,2,2.0,1,1,2025-02-10 05:21:00,2025-02-11 23:36:00,"Discount Offer, New Product Launch, Brand Awareness, Winter Sale, Discount Offer, Winter Sale"
93014,5,Search Ads -> Referral -> Social Media -> Direct Traffic -> Search Ads,Search Ads,New Product Launch,Search Ads,-,1,0,2,2.0,1,1,2025-02-10 11:59:00,2025-02-11 15:51:00,"New Product Launch, Brand Awareness, New Product Launch, -, -"
93078,2,Referral -> Direct Traffic,Referral,-,Direct Traffic,-,1,0,1,1.0,1,0,2025-02-11 09:12:00,2025-02-11 09:24:00,"-, -"
93161,3,Email -> Search Ads -> Social Media,Email,Winter Sale,Social Media,Brand Awareness,1,1,1,3.0,0,0,2025-02-10 06:00:00,2025-02-11 07:53:00,"Winter Sale, Discount Offer, Brand Awareness"
93193,1,Referral,Referral,-,Referral,-,1,1,1,1.0,0,0,2025-02-11 22:50:00,2025-02-11 22:50:00,-
93227,5,Social Media -> Search Ads -> Direct Traffic -> Referral -> Direct Traffic,Social Media,Discount Offer,Direct Traffic,-,1,0,1,2.0,1,0,2025-02-10 07:33:00,2025-02-11 12:28:00,"Discount Offer, Brand Awareness, -, Discount Offer, -"
93270,6,Direct Traffic -> Email -> Email -> Display Ads -> Email -> Display Ads,Direct Traffic,-,Display Ads,Winter Sale,1,0,2,2.0,1,1,2025-02-10 00:07:00,2025-02-11 20:29:00,"-, Discount Offer, Winter Sale, Winter Sale, New Product Launch, Winter Sale"
93271,7,Social Media -> Referral -> Referral -> Referral -> Email -> Display Ads -> Display Ads,Social Media,Retargeting,Display Ads,Discount Offer,1,0,3,2.0,1,1,2025-02-10 12:15:00,2025-02-11 21:29:00,"Retargeting, Winter Sale, Discount Offer, Retargeting, Retargeting, Discount Offer, Discount Offer"
93328,2,Search Ads -> Email,Search Ads,New Product Launch,Email,Discount Offer,1,1,1,2.0,0,0,2025-02-10 03:24:00,2025-02-11 19:13:00,"New Product Launch, Discount Offer"
93395,1,Referral,Referral,Retargeting,Referral,Retargeting,1,1,1,1.0,0,0,2025-02-11 15:07:00,2025-02-11 15:07:00,Retargeting
93431,2,Social Media -> Email,Social Media,-,Email,Winter Sale,1,1,1,2.0,0,0,2025-02-11 02:14:00,2025-02-11 22:29:00,"-, Winter Sale"
93474,3,Social Media -> Search Ads -> Email,Social Media,-,Email,Retargeting,1,1,3,1.0,1,1,2025-02-11 14:48:00,2025-02-11 21:41:00,"-, New Product Launch, Retargeting"
93476,4,Display Ads -> Social Media -> Email -> Referral,Display Ads,-,Referral,-,1,0,1,2.0,1,0,2025-02-10 04:35:00,2025-02-10 19:14:00,"-, Discount Offer, Discount Offer, -"
93576,4,Direct Traffic -> Search Ads -> Direct Traffic -> Referral,Direct Traffic,-,Referral,Discount Offer,1,0,2,1.0,1,1,2025-02-10 16:11:00,2025-02-11 15:43:00,"-, -, -, Discount Offer"
93592,4,Social Media -> Display Ads -> Direct Traffic -> Display Ads,Social Media,-,Display Ads,Retargeting,1,1,1,4.0,0,0,2025-02-10 09:37:00,2025-02-11 21:05:00,"-, Winter Sale, -, Retargeting"
93693,2,Direct Traffic -> Search Ads,Direct Traffic,-,Search Ads,Retargeting,1,1,1,2.0,0,0,2025-02-11 09:34:00,2025-02-11 15:29:00,"-, Retargeting"
93708,3,Display Ads -> Referral -> Direct Traffic,Display Ads,New Product Launch,Direct Traffic,-,1,1,2,1.0,1,1,2025-02-10 05:12:00,2025-02-11 17:32:00,"New Product Launch, New Product Launch, -"
93764,2,Email -> Display Ads,Email,New Product Launch,Display Ads,Winter Sale,1,1,2,1.0,1,1,2025-02-11 17:31:00,2025-02-11 22:57:00,"New Product Launch, Winter Sale"
93802,6,Social Media -> Direct Traffic -> Email -> Search Ads -> Search Ads -> Direct Traffic,Social Media,Retargeting,Direct Traffic,-,1,0,1,2.0,1,0,2025-02-10 03:09:00,2025-02-11 08:33:00,"Retargeting, -, -, Retargeting, New Product Launch, -"
93811,2,Social Media -> Search Ads,Social Media,New Product Launch,Search Ads,Brand Awareness,1,0,1,1.0,1,0,2025-02-10 07:01:00,2025-02-11 12:22:00,"New Product Launch, Brand Awareness"
93871,2,Social Media -> Email,Social Media,New Product Launch,Email,Retargeting,0,0,0,,0,0,2025-02-10 08:56:00,2025-02-11 01:25:00,"New Product Launch, Retargeting"
93942,5,Direct Traffic -> Email -> Email -> Display Ads -> Direct Traffic,Direct Traffic,-,Direct Traffic,-,1,1,4,1.0,1,1,2025-02-10 02:24:00,2025-02-11 14:45:00,"-, Brand Awareness, Retargeting, Brand Awareness, -"
93964,6,Search Ads -> Referral -> Email -> Display Ads -> Referral -> Display Ads,Search Ads,New Product Launch,Display Ads,New Product Launch,1,1,3,3.0,1,1,2025-02-11 00:23:00,2025-02-11 23:43:00,"New Product Launch, -, Retargeting, Brand Awareness, -, New Product Launch"
93973,4,Referral -> Social Media -> Social Media -> Direct Traffic,Referral,-,Direct Traffic,-,1,1,3,1.0,1,1,2025-02-10 17:07:00,2025-02-11 00:25:00,"-, Retargeting, New Product Launch, -"
93989,3,Email -> Search Ads -> Social Media,Email,Retargeting,Social Media,Discount Offer,1,0,2,1.0,1,1,2025-02-10 10:00:00,2025-02-11 14:07:00,"Retargeting, Winter Sale, Discount Offer"
94024,7,Direct Traffic -> Referral -> Display Ads -> Referral -> Display Ads -> Display Ads -> Direct Traffic,Direct Traffic,-,Direct Traffic,-,1,0,3,1.0,1,1,2025-02-10 06:10:00,2025-02-11 17:48:00,"-, Brand Awareness, Winter Sale, Winter Sale, -, Brand Awareness, -"
94028,4,Display Ads -> Search Ads -> Social Media -> Email,Display Ads,Retargeting,Email,Retargeting,1,0,1,3.0,1,0,2025-02-10 01:25:00,2025-02-11 19:06:00,"Retargeting, Winter Sale, -, Retargeting"
94070,5,Search Ads -> Direct Traffic -> Search Ads -> Referral -> Referral,Search Ads,New Product Launch,Referral,Brand Awareness,1,0,2,1.0,1,1,2025-02-10 07:22:00,2025-02-11 22:00:00,"New Product Launch, -, Brand Awareness, Brand Awareness, Brand Awareness"
94084,3,Search Ads -> Referral -> Social Media,Search Ads,-,Social Media,Discount Offer,0,0,0,,0,0,2025-02-11 06:58:00,2025-02-11 17:40:00,"-, Retargeting, Discount Offer"
94106,2,Referral -> Referral,Referral,New Product Launch,Referral,-,1,1,2,1.0,1,1,2025-02-10 01:44:00,2025-02-10 15:07:00,"New Product Launch, -"
94157,1,Email,Email,New Product Launch,Email,New Product Launch,0,0,0,,0,0,2025-02-11 03:43:00,2025-02-11 03:43:00,New Product Launch
94174,5,Search Ads -> Social Media -> Display Ads -> Display Ads -> Social Media,Search Ads,Discount Offer,Social Media,-,1,0,2,2.0,1,1,2025-02-10 08:30:00,2025-02-11 21:02:00,"Discount Offer, Discount Offer, Brand Awareness, Discount Offer, -"
94229,5,Referral -> Referral -> Display Ads -> Direct Traffic -> Email,Referral,Brand Awareness,Email,Winter Sale,1,1,2,3.0,1,1,2025-02-10 08:41:00,2025-02-11 17:40:00,"Brand Awareness, New Product Launch, -, -, Winter Sale"
94253,6,Referral -> Social Media -> Direct Traffic -> Email -> Email -> Search Ads,Referral,Retargeting,Search Ads,Retargeting,1,0,1,3.0,1,0,2025-02-11 01:04:00,2025-02-11 19:48:00,"Retargeting, Brand Awareness, -, Brand Awareness, -, Retargeting"
94388,3,Direct Traffic -> Referral -> Direct Traffic,Direct Traffic,-,Direct Traffic,-,1,1,2,2.0,1,1,2025-02-10 02:29:00,2025-02-11 08:30:00,"-, -, -"
94431,5,Search Ads -> Email -> Referral -> Direct Traffic -> Social Media,Search Ads,Winter Sale,Social Media,Discount Offer,1,1,3,2.0,1,1,2025-02-10 12:08:00,2025-02-11 03:59:00,"Winter Sale, New Product Launch, Discount Offer, -, Discount Offer"
94486,9,Social Media -> Referral -> Email -> Search Ads -> Social Media -> Social Media -> Display Ads -> Email -> Email,Social Media,Retargeting,Email,Retargeting,1,1,4,2.0,1,1,2025-02-10 01:58:00,2025-02-11 21:23:00,"Retargeting, Winter Sale, Retargeting, New Product Launch, Discount Offer, Retargeting, Brand Awareness, Winter Sale, Retargeting"
94548,5,Social Media -> Direct Traffic -> Search Ads -> Direct Traffic -> Display Ads,Social Media,-,Display Ads,Retargeting,0,0,0,,0,0,2025-02-10 00:58:00,2025-02-11 08:30:00,"-, -, Winter Sale, -, Retargeting"
94607,2,Display Ads -> Display Ads,Display Ads,Brand Awareness,Display Ads,Brand Awareness,0,0,0,,0,0,2025-02-11 04:32:00,2025-02-11 15:07:00,"Brand Awareness, Brand Awareness"
94623,2,Referral -> Direct Traffic,Referral,Brand Awareness,Direct Traffic,-,1,1,2,1.0,1,1,2025-02-10 14:05:00,2025-02-11 01:35:00,"Brand Awareness, -"
94646,6,Direct Traffic -> Email -> Direct Traffic -> Email -> Referral -> Display Ads,Direct Traffic,-,Display Ads,Retargeting,1,0,2,2.0,1,1,2025-02-11 12:53:00,2025-02-11 21:26:00,"-, Discount Offer, -, Winter Sale, Discount Offer, Retargeting"
94722,3,Referral -> Referral -> Search Ads,Referral,Brand Awareness,Search Ads,-,1,1,2,1.0,1,1,2025-02-10 13:23:00,2025-02-11 01:27:00,"Brand Awareness, -, -"
94816,7,Display Ads -> Display Ads -> Direct Traffic -> Display Ads -> Social Media -> Search Ads -> Social Media,Display Ads,New Product Launch,Social Media,Brand Awareness,1,1,4,3.0,1,1,2025-02-10 00:53:00,2025-02-11 19:04:00,"New Product Launch, Winter Sale, -, Retargeting, Discount Offer, -, Brand Awareness"
94825,2,Display Ads -> Search Ads,Display Ads,Brand Awareness,Search Ads,Discount Offer,1,1,2,1.0,1,1,2025-02-11 11:38:00,2025-02-11 22:08:00,"Brand Awareness, Discount Offer"
94832,5,Social Media -> Display Ads -> Search Ads -> Direct Traffic -> Search Ads,Social Media,Brand Awareness,Search Ads,Brand Awareness,1,0,2,2.0,1,1,2025-02-10 17:31:00,2025-02-11 23:09:00,"Brand Awareness, Winter Sale, -, -, Brand Awareness"
94841,3,Email -> Search Ads -> Referral,Email,Brand Awareness,Referral,Discount Offer,1,1,1,3.0,0,0,2025-02-10 00:59:00,2025-02-11 19:23:00,"Brand Awareness, Retargeting, Discount Offer"
94897,3,Direct Traffic -> Referral -> Social Media,Direct Traffic,-,Social Media,-,0,0,0,,0,0,2025-02-10 12:49:00,2025-02-11 16:35:00,"-, Brand Awareness, -"
94932,6,Social Media -> Email -> Email -> Direct Traffic -> Direct Traffic -> Search Ads,Social Media,Winter Sale,Search Ads,New Product Launch,0,0,0,,0,0,2025-02-10 00:43:00,2025-02-11 19:32:00,"Winter Sale, -, Winter Sale, -, -, New Product Launch"
94970,5,Referral -> Email -> Search Ads -> Referral -> Search Ads,Referral,-,Search Ads,Brand Awareness,1,1,4,1.0,1,1,2025-02-10 15:33:00,2025-02-11 22:47:00,"-, Retargeting, Brand Awareness, Brand Awareness, Brand Awareness"
95114,3,Email -> Display Ads -> Email,Email,Retargeting,Email,Retargeting,1,1,2,1.0,1,1,2025-02-10 20:41:00,2025-02-11 04:24:00,"Retargeting, Retargeting, Retargeting"
95195,2,Search Ads -> Direct Traffic,Search Ads,Retargeting,Direct Traffic,-,0,0,0,,0,0,2025-02-11 01:57:00,2025-02-11 04:44:00,"Retargeting, -"
95242,2,Referral -> Search Ads,Referral,Discount Offer,Search Ads,Brand Awareness,1,1,1,2.0,0,0,2025-02-10 09:03:00,2025-02-11 07:17:00,"Discount Offer, Brand Awareness"
95275,5,Social Media -> Referral -> Direct Traffic -> Email -> Social Media,Social Media,Retargeting,Social Media,-,0,0,0,,0,0,2025-02-10 01:50:00,2025-02-11 15:11:00,"Retargeting, -, -, Brand Awareness, -"
95298,4,Display Ads -> Social Media -> Display Ads -> Direct Traffic,Display Ads,Discount Offer,Direct Traffic,-,1,1,1,4.0,0,0,2025-02-10 04:04:00,2025-02-11 23:59:00,"Discount Offer, Winter Sale, Winter Sale, -"
95303,4,Referral -> Display Ads -> Display Ads -> Email,Referral,Winter Sale,Email,Retargeting,1,0,2,1.0,1,1,2025-02-10 07:15:00,2025-02-11 16:10:00,"Winter Sale, Retargeting, Discount Offer, Retargeting"
95402,4,Direct Traffic -> Email -> Direct Traffic -> Referral,Direct Traffic,-,Referral,Brand Awareness,1,1,2,2.0,1,1,2025-02-10 03:46:00,2025-02-11 20:58:00,"-, Retargeting, -, Brand Awareness"
95449,2,Display Ads -> Direct Traffic,Display Ads,Brand Awareness,Direct Traffic,-,1,1,1,2.0,0,0,2025-02-11 02:16:00,2025-02-11 21:43:00,"Brand Awareness, -"
95461,5,Search Ads -> Referral -> Search Ads -> Referral -> Referral,Search Ads,Discount Offer,Referral,Discount Offer,1,0,2,1.0,1,1,2025-02-10 12:54:00,2025-02-11 20:46:00,"Discount Offer, Winter Sale, Winter Sale, Retargeting, Discount Offer"
95509,2,Direct Traffic -> Display Ads,Direct Traffic,-,Display Ads,Retargeting,1,0,1,1.0,1,0,2025-02-10 03:14:00,2025-02-11 07:24:00,"-, Retargeting"
95511,3,Search Ads -> Display Ads -> Search Ads,Search Ads,Winter Sale,Search Ads,Winter Sale,1,0,2,1.0,1,1,2025-02-10 08:11:00,2025-02-11 12:24:00,"Winter Sale, -, Winter Sale"
95564,1,Search Ads,Search Ads,-,Search Ads,-,0,0,0,,0,0,2025-02-11 11:15:00,2025-02-11 11:15:00,-
95590,4,Social Media -> Display Ads -> Referral -> Referral,Social Media,Winter Sale,Referral,Discount Offer,1,1,3,1.0,1,1,2025-02-10 02:42:00,2025-02-11 15:21:00,"Winter Sale, Winter Sale, New Product Launch, Discount Offer"
95608,1,Email,Email,New Product Launch,Email,New Product Launch,1,1,1,1.0,0,0,2025-02-11 11:27:00,2025-02-11 11:27:00,New Product Launch
95648,2,Referral -> Referral,Referral,Winter Sale,Referral,-,1,1,1,2.0,0,0,2025-02-10 12:10:00,2025-02-11 08:56:00,"Winter Sale, -"
95665,4,Social Media -> Email -> Display Ads -> Social Media,Social Media,Discount Offer,Social Media,Brand Awareness,1,1,2,2.0,1,1,2025-02-10 09:12:00,2025-02-11 17:01:00,"Discount Offer, -, Retargeting, Brand Awareness"
95694,6,Search Ads -> Display Ads -> Search Ads -> Display Ads -> Direct Traffic -> Email,Search Ads,Retargeting,Email,Discount Offer,1,1,3,1.0,1,1,2025-02-10 02:38:00,2025-02-11 12:58:00,"Retargeting, Winter Sale, Retargeting, Winter Sale, -, Discount Offer"
95739,6,Display Ads -> Referral -> Display Ads -> Direct Traffic -> Email -> Display Ads,Display Ads,Retargeting,Display Ads,Discount Offer,1,0,1,5.0,1,0,2025-02-10 00:34:00,2025-02-11 23:10:00,"Retargeting, -, Retargeting, -, New Product Launch, Discount Offer"
95745,3,Social Media -> Referral -> Email,Social Media,Discount Offer,Email,-,1,0,2,1.0,1,1,2025-02-10 00:53:00,2025-02-11 12:07:00,"Discount Offer, Winter Sale, -"
95772,6,Referral -> Direct Traffic -> Display Ads -> Social Media -> Social Media -> Search Ads,Referral,Retargeting,Search Ads,Brand Awareness,1,0,2,1.0,1,1,2025-02-10 03:29:00,2025-02-10 21:58:00,"Retargeting, -, -, Retargeting, Retargeting, Brand Awareness"
95799,6,Display Ads -> Display Ads -> Social Media -> Email -> Referral -> Email,Display Ads,New Product Launch,Email,Winter Sale,1,0,5,1.0,1,1,2025-02-10 02:38:00,2025-02-11 19:25:00,"New Product Launch, Retargeting, -, Winter Sale, Retargeting, Winter Sale"
95840,5,Referral -> Referral -> Social Media -> Referral -> Display Ads,Referral,Brand Awareness,Display Ads,New Product Launch,1,0,2,1.0,1,1,2025-02-10 00:05:00,2025-02-11 14:27:00,"Brand Awareness, -, Winter Sale, Brand Awareness, New Product Launch"
95870,3,Display Ads -> Referral -> Display Ads,Display Ads,Brand Awareness,Display Ads,-,1,0,1,2.0,1,0,2025-02-10 23:49:00,2025-02-11 11:18:00,"Brand Awareness, Brand Awareness, -"
95886,2,Referral -> Search Ads,Referral,-,Search Ads,Retargeting,0,0,0,,0,0,2025-02-11 06:31:00,2025-02-11 14:34:00,"-, Retargeting"
95948,2,Search Ads -> Direct Traffic,Search Ads,Discount Offer,Direct Traffic,-,0,0,0,,0,0,2025-02-10 20:54:00,2025-02-11 22:08:00,"Discount Offer, -"
95960,4,Display Ads -> Social Media -> Social Media -> Social Media,Display Ads,Brand Awareness,Social Media,Brand Awareness,1,0,2,1.0,1,1,2025-02-11 09:13:00,2025-02-11 17:27:00,"Brand Awareness, Retargeting, Brand Awareness, Brand Awareness"
95962,2,Direct Traffic -> Referral,Direct Traffic,-,Referral,-,1,1,2,1.0,1,1,2025-02-10 01:35:00,2025-02-10 23:01:00,"-, -"
96007,3,Direct Traffic -> Referral -> Referral,Direct Traffic,-,Referral,Winter Sale,0,0,0,,0,0,2025-02-10 15:49:00,2025-02-11 20:46:00,"-, -, Winter Sale"
96015,6,Search Ads -> Display Ads -> Email -> Referral -> Direct Traffic -> Direct Traffic,Search Ads,Brand Awareness,Direct Traffic,-,1,1,1,6.0,0,0,2025-02-10 07:40:00,2025-02-11 15:31:00,"Brand Awareness, Brand Awareness, Winter Sale, Winter Sale, -, -"
96124,1,Search Ads,Search Ads,Retargeting,Search Ads,Retargeting,1,1,1,1.0,0,0,2025-02-11 18:28:00,2025-02-11 18:28:00,Retargeting
96142,6,Direct Traffic -> Search Ads -> Search Ads -> Search Ads -> Search Ads -> Search Ads,Direct Traffic,-,Search Ads,Retargeting,1,0,3,1.0,1,1,2025-02-10 04:33:00,2025-02-11 12:26:00,"-, New Product Launch, Winter Sale, Brand Awareness, Retargeting, Retargeting"
96237,7,Social Media -> Direct Traffic -> Email -> Display Ads -> Social Media -> Social Media -> Search Ads,Social Media,Brand Awareness,Search Ads,New Product Launch,1,1,2,4.0,1,1,2025-02-10 16:40:00,2025-02-11 19:52:00,"Brand Awareness, -, Winter Sale, New Product Launch, Winter Sale, Winter Sale, New Product Launch"
96285,2,Email -> Display Ads,Email,Winter Sale,Display Ads,Brand Awareness,0,0,0,,0,0,2025-02-10 05:35:00,2025-02-11 05:09:00,"Winter Sale, Brand Awareness"
96294,4,Referral -> Search Ads -> Social Media -> Social Media,Referral,Discount Offer,Social Media,-,1,1,2,1.0,1,1,2025-02-10 00:51:00,2025-02-11 20:01:00,"Discount Offer, New Product Launch, Brand Awareness, -"
96454,6,Direct Traffic -> Referral -> Email -> Display Ads -> Referral -> Search Ads,Direct Traffic,-,Search Ads,New Product Launch,1,0,3,2.0,1,1,2025-02-10 01:31:00,2025-02-11 19:46:00,"-, Retargeting, Discount Offer, New Product Launch, Brand Awareness, New Product Launch"
